name,,source,comments
@Timathy19,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgypCBrRN-T6xFXjQwx4AaABAg,I hope the world can take notice Rich above the law you can do anything say anything Breaking the law no penalty for the rich
@Xamufam,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxUuYKavTxb8IbL7nF4AaABAg,"No, CNN said the same last time"
@Marfil2602,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugy0-7Rq4NvO6QNpP0h4AaABAg,Why do y'all have the old lady from Biggest Loser on there
@fingerpaint50,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzBxbMwQ-hM5kPkau14AaABAg&pp=0gcJCSMANpG00pGi,Why is the workout queen on this panel? From reality TV to CNN…. C’mon CNN
@jeffgojail,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzhbR6iA2JYaNdXIo94AaABAg,If CNN wants me to keep taking them seriously they've got to stop putting Fitness instructors and reality show judges on as credible political pundits
@k.p.1838,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgwaLbh338qER-4z4ap4AaABAg,Is there problem with Jillian Michael's voice? She does not sounded normal liked all those years on NBC's The Biggest Losers. Did she inject too much botox???
@stallionjoejoseph1669,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugxd97EbxhhjMfHKURR4AaABAg,No
@F_Elon,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgyLitG76RsmKCJ4UT54AaABAg&pp=0gcJCSMANpG00pGi,Jan6 don't attack cops says republican
@welovethesnorks,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugz_YxtrM-kUJImVR9J4AaABAg,quick answer: yes
@adamhuffman3354,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgyyQRQDb_19qrtlbpZ4AaABAg,It’s called the changing tides of America 🇺🇸!
@teachmetheway928,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxTzoMrTfcGwnLDkWd4AaABAg,"""POLLS"""
@mattrobinson47,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxjUu_1pS3TUbudNkt4AaABAg,"Oh, and thanks for getting rid of that slick republican mediocrity you used to have on yr panel. This new guy Geoff Duncan actually sounds like a Conservative, not a simpering, lying frat-boy"
@ItTrolls4Thee.,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgyPbCMg06b7DDiZDxp4AaABAg,This is FJB's's mess. One of many.
@DanStevenErickson,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzwlSEu4ksmPgiZKoV4AaABAg,Why does Homan always sound drunk?
@davidpaglia1326,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxuLdu7DAjMo_4R5Ux4AaABAg,Promises made promises kept!
@jakelee1357,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugxas7_yqidfR_7xkm94AaABAg,"Abby!,.."
@krhopson28,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgyTIXVJ9dZ_62W9f-Z4AaABAg,Who ask Jillian to show up
@prestongriffiths7325,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgydzXz209JYMaZ8vnF4AaABAg,You're missing the Illegal part
@Dan-lr4hm,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgwG8S0qHqC5wXHkl2R4AaABAg,Why am I listening to a fitness trainer for political news? Wth CNN.
@jeanettecarter5438,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugyh-3VYedbJhcbTkZt4AaABAg,Donald trump ending will be bad god not sleeping every thing takes time but trust god prophecy full filling
@jonbeltrami6616,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgwKagVR9ScMLVDAhZ94AaABAg,"He's a doof. Everything he tries goes wrong. In this case, good....."
@wendymartin8269,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgybHEJZYwNSYkzW09d4AaABAg,So what red states have made it legal for kids to work? Didn't R Kansas (Arkansas) lol make it a young age?
@tylerjackson7680,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugzn-qrIvI7pQFahINJ4AaABAg,humans > ice
@salvadorejr1647,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzMbak-_BWdF3vHdkx4AaABAg,Both side go to the extreme
@betXuni,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgwWy2xAlEN2ED1vefV4AaABAg,united states of isreal
@ELCID-c2m,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugwf2bjz66Vd0SqeOPx4AaABAg&pp=0gcJCSMANpG00pGi,Lots of black people speak Spanish
@aaronhelvig9444,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgyEoOEpm8qBRqjRlt14AaABAg,You still don’t realize MAGA doesn’t answer polls? Jeez you’re dense.
@4dogs999,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugwza5NSJwrHxgrpR6h4AaABAg,Almost all states have child labor laws that start as early as 12. In the state of Florida DeSantis raise the hours to 40 hours a week even while a child is in school they are allowed to work 40 hours a week. Them is the laws folks. California is following the law In that children can start working in that state at 16 and 17. And all states have different criteria regarding home school or in school. DeSantis has the number one spot starting at 12. Lol these are Republican laws by the way.
@samuelpratt642,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxzH_rr4imM8jaVtUJ4AaABAg,You cannot be a stand-up citizen if you illegally immigrated.
@ai_made_easy,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugz8mr-e81GgNNREzbN4AaABAg,FAFO. Lets go !!!!
@eddyngoie5846,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugy57hLEzbpeqBkYV6R4AaABAg&pp=0gcJCSMANpG00pGi,"Cari Champion is beautiful, gosh!!"
@The_World_Champion.,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzuFHAsqT5sqeHaFBd4AaABAg,Liars
@PraiseGodOn,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzZuSKrdyaKSP_gtuV4AaABAg,CNN trying to defend children working om farms
@wsbs520,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugzo9-sI8xZ2IP9dcAp4AaABAg,Homan worked for the Obama administration
@SnowDaulphin,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxGnqkqdg8Hq1lOzq14AaABAg,Cari
@joeschneider8025,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxMUK0PsjImKmmqjZF4AaABAg,That's why we voted for Trump. The only one who is complaining are the democrats who are for illegal immigrants. How did Obama depart 3 million and you never said a word.
@kylebaddog5084,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugxx0FkOUriCRe870T14AaABAg,CNN a Joke
@Pasta-B1FBA,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgyMhRPK4zG8c2efmeF4AaABAg,Black Empowerment
@vietnameeseguy,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugyh2gVHIedkHK-VTwF4AaABAg,Cry cry cry
@josh-f6f7i,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxeOwSI6XNfCRYRBp94AaABAg,Abby phillips prefers her marujana grown by kids
@Saul.Goodman99,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzeM9k9BqKNvf9La714AaABAg,I’m still voting for Trump
@jevanjoyia,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxIwqpYwG6ZmWLjcu54AaABAg,️️🇵🇸🇵🇸🇵🇸🇮🇷🇮🇷🇵🇰🇵🇰🇵🇰️️
@Zoiosul,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgyQy5X6Hh6sg1WGjL54AaABAg,Ish
@PraiseGodOn,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzCRtmz6VHTf8XUEE94AaABAg&pp=0gcJCSMANpG00pGi,Abby Philips need Jesus
@nobodynowhere7163,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugzo3fgAKXN0oLNof0h4AaABAg,"Well, Americans found out they didn’t want to pick up crops, detailing cars, or helping people with home improvements projects!"
@HAL9000-AJ,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugw9LF1-1rkeX3EUNTV4AaABAg,Just like CNN telling us Kamala Harris was going to be our next president
@Kevin-v2w9z,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzoGCZOSVwuAUl69z94AaABAg,How does Abby always get schooled from her guest. Worst host on CNN
@VonDutch-u6c,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugyb7IvgMKhLZtoLolZ4AaABAg,"I AM NOT AMERICAN.  DO NOT DARE REFER TO ME AS SUCH NOR APPROPRIATE ME AND MY VALUE AS BEING ""YOURS""."
@salomoniezpizzaeria3349,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzDRP7ZQFiZhoCMDlh4AaABAg,THIS WORLD IS NUTTY.
@salomoniezpizzaeria3349,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugyv0TJQfjNcsQjDmhZ4AaABAg,LOL WHAT. A joke .   He dont want browns here in usa. White only duh.
@grover-g9x,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugy5QOLmbMPQrGyx5ct4AaABAg,Cruelty and brutality doesn't make America great!!!
@Saul.Goodman99,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzeM9k9BqKNvf9La714AaABAg,I’m still voting for Trump
@salomoniezpizzaeria3349,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugyv0TJQfjNcsQjDmhZ4AaABAg,LOL WHAT. A joke .   He dont want browns here in usa. White only duh.
@grover-g9x,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugy5QOLmbMPQrGyx5ct4AaABAg,Cruelty and brutality doesn't make America great!!!
@mycat2230,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgyO8YHuIhoTxwL6GVx4AaABAg,"I think we all want and deserve due process.  I am not for open borders.  I am for a pathway for any person and there should be a set amount of who enters after that.  Those who are criminal and violent should be deported.  I also prefer respect from immigrants, those who employ them and the government that monitors them.  If you want to change the birthright rule, you have to set it in advance and not retroactively.  Folks, just be sane and kind.  Take the masks off, that is silly.  Help those who want to move to another country but do so in a sane a safe way."
@myrecordsplease,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgygeEoO5Md92uvyFxZ4AaABAg,IT'S REASONABLE ARTICULABLE SUSPICION OF A CRIME.
@Starrship_fpv,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgynVC1ZMz56BMXhpeF4AaABAg&pp=0gcJCSMANpG00pGi,"Unimpressed CNn, what the admin is doing is not what they campaigned on. What they are doing is nothing short of violence/abuse and racism. Strengthen your voices. Everyone oh you in this vid is vulnerable."
@zeeshanhaider5038,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxFXE3oEw75ChgywMZ4AaABAg,🇺🇸️
@teachmetheway928,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzPV7BefWUJyDEGrEd4AaABAg&pp=0gcJCSMANpG00pGi,LooooL
@GeoffFilutze,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzYWujHMEoKwKWNell4AaABAg,Wtf? Cnn.  U are lost.
@zeeshanhaider5038,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxFXE3oEw75ChgywMZ4AaABAg,🇺🇸️
@teachmetheway928,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzPV7BefWUJyDEGrEd4AaABAg&pp=0gcJCSMANpG00pGi,LooooL
@GeoffFilutze,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzYWujHMEoKwKWNell4AaABAg,Wtf? Cnn.  U are lost.
@salomoniezpizzaeria3349,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugwhw9VHDHANWfioCCR4AaABAg,. Sad.. now every person ghat looks Mexican or Brown .  In usa are on ghe list born here or not.   Gotta have my passport on me i guess. Thnx Trump.    I get more looks more then ever.  Born in bellflower ca. Dad from Jalisco.       And now im targeted. Great just great. 3 years. Great
@infiniteagelesswisdom,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzsRc3ZdaKN4EJyx8R4AaABAg,
@jonijay7993,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgyRSg5Ftol8PVP0cjl4AaABAg,CNN
@PSLLP,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzU5UOGulvYO6ySGYh4AaABAg,Woke Lying CNN… We  Alligator Alcatraz
@ExistentialWolf,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugzik54b5EINnGcRGbJ4AaABAg,you have a small boat but no wadhwa (roopma)
style-scope,,yt-simple-endpoint href 2,yt-core-attributed-string
@grover-g9x,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxpilHSRcufAOSVm3F4AaABAg&pp=0gcJCSMANpG00pGi,Cruelty and brutality doesn't make America great!!!
@Kraftpunk1983vc,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgysCRhOSecKbaXT2Tl4AaABAg,Why is Jillian Michaels on here? She is a fitness influencer who went nuts during covid. She is not an expert or knowledgable on anything. CNN is pathetic.
@kevinmatt1052,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugw66pJYHRGzZvtifjJ4AaABAg,"The celebrity personal trainer is exasperated about a teenager working at a marijuana farm, but she's okay with her party trying to relax child labor laws to get them in slaughter houses due to a lack of workers-- who put her at this table after her last DVD failure?"
@TIZNYC,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzPVpeGuizDUkpnbvl4AaABAg,Why do I care what a right-wing aerobics instructor thinks?
@castelrose441,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugw0eW0Gajh8vfmt9c94AaABAg,Abbey Phillips is one of thr best commentators out there. She stays calm and presents the facts even if they ruffel some peoples feathers.
@Kerf391,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgwpkTkDT8yCWLadMSp4AaABAg&pp=0gcJCSMANpG00pGi,Immigrants pay Social Security taxes while receiving no benefits.  Sending them away will damage our retirement benefits
@DavidHarrison-x2r4eyes,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzbU_2drNEEbmRvyUp4AaABAg&pp=0gcJCSMANpG00pGi,"Immigration reform is one thing, racism is  completely different."
@rachem47,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxqKtNMtVFs4FHyn2h4AaABAg,Oh come on Jillian. They are showing up at courthouses for people who are TRYING to go through the process the correct way.
@alejandradeluna9001,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugxfggshy4IrhAFKiFF4AaABAg,Why do we care about what Jillian Michaels have to say?!
@joshuaalexander6296,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugz1cJi_GhdFvEv5Uyl4AaABAg,Jilian doesn’t need to be talking politics if she doesn’t know an issue. Whether she thinks farm child labor is good or bad that’s the law. She’s too ignorant to be on this show and I wish ppl would stop getting platforms where they can confuse ppl because they’re confused themselves.
@jmpattillo,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzE6_AWJo9YWgWJ1OF4AaABAg,The average American is nowhere near as cruel as Tom Holman and Stephen Miller.
@Panchito_0,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugy-F1-0fpK8UgYvn_14AaABAg,"Thank god America is finally coming to some common sense immigration policies. Trump cruelty is destroying communities across the country. If he wanted to help create well paying American jobs, he would restrict H-1Bs so that companies would hire locally."
@lawreytube,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgweiVxClSaOB9P36x54AaABAg&pp=0gcJCSMANpG00pGi,Why does Jillian Michaels receive personal tutoring on LIVE TV? Can't she just take private classes?
@HelgeMoulding,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugyn0fyzM6WpjbAJJV94AaABAg,Jillian's what-about-ism didn't get called out? Wow. She really had nothing helpful to contribute.
@lemondemon6397,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgyoReHTjmZt2Z3LGzh4AaABAg,The lady acting like she cares about children and teens working isn't new Arkansas governor just got rid of child labor laws talk about that
@SpockvsMcCoy,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzE6m-hyVY1kIV5C6R4AaABAg,Pew Research has published how the number of illegal immigrants in the U.S. has skyrocketed since the 1980s. They said there were only 3.5 Million undocumented people in this country in 1990. I was alive in 1990 and food was affordable and plentiful. So this issue has nothing to do with harming the economy but everything to do with gamesmanship and theatrics between the leaders of the two political parties.
@gradyhall691,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxOWapz4U1FviaJmnN4AaABAg,HUMANITY SEEMS TO BE IN SHORT SUPPLY
@MikeJohnson-nj1ry,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgwrCp7zwYxI7CAZOUx4AaABAg,"Fact: ""Approximately 40% to 45% of all fruits and vegetables grown in the U.S. come from California. Specifically, California produces over a third of the country's vegetables and three-quarters of its fruit and nuts."" How will raids of farms  in California affect prices?"
@user-yx3wu8vt2w,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzgiYS_l3g5LL-kQUl4AaABAg,“I didn’t vote for this” yes you did !!!!! Educate yourself for c sake…
@DavidHarrison-x2r4eyes,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzbU_2drNEEbmRvyUp4AaABAg&pp=0gcJCSMANpG00pGi,"Immigration reform is one thing, racism is  completely different."
@rachem47,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgxqKtNMtVFs4FHyn2h4AaABAg,Oh come on Jillian. They are showing up at courthouses for people who are TRYING to go through the process the correct way.
@alejandradeluna9001,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugxfggshy4IrhAFKiFF4AaABAg,Why do we care about what Jillian Michaels have to say?!
@joshuaalexander6296,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugz1cJi_GhdFvEv5Uyl4AaABAg,Jilian doesn’t need to be talking politics if she doesn’t know an issue. Whether she thinks farm child labor is good or bad that’s the law. She’s too ignorant to be on this show and I wish ppl would stop getting platforms where they can confuse ppl because they’re confused themselves.
@jmpattillo,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgzE6_AWJo9YWgWJ1OF4AaABAg,The average American is nowhere near as cruel as Tom Holman and Stephen Miller.
@Panchito_0,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugy-F1-0fpK8UgYvn_14AaABAg,"Thank god America is finally coming to some common sense immigration policies. Trump cruelty is destroying communities across the country. If he wanted to help create well paying American jobs, he would restrict H-1Bs so that companies would hire locally."
@lawreytube,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgweiVxClSaOB9P36x54AaABAg&pp=0gcJCSMANpG00pGi,Why does Jillian Michaels receive personal tutoring on LIVE TV? Can't she just take private classes?
@HelgeMoulding,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=Ugyn0fyzM6WpjbAJJV94AaABAg,Jillian's what-about-ism didn't get called out? Wow. She really had nothing helpful to contribute.
@lemondemon6397,,https://www.youtube.com/watch?v=CQL0m1PpFwY&lc=UgyoReHTjmZt2Z3LGzh4AaABAg,The lady acting like she cares about children and teens working isn't new Arkansas governor just got rid of child labor laws talk about that
